Date Opened,Date Closed,Fiscal Year,Closure Description,Not Timely,Not Jurisdictional,Processor,Housing,Employment,Public Accommodations,Education,Credit,Race,Race Type,Disability,Age,Sex,Sex Type,Pregnancy,National Origin,National Origin Type,Familial Status,Marital Status,Religion,Religion Type,Creed,Color,Sexual Orientation,Gender Identity,Retaliation,Processing Days
07/20/2023,11/03/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,106
07/20/2023,06/03/2024,2024,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,319
07/20/2023,01/29/2024,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,193
07/19/2023,10/23/2023,2024,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Other,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,96
07/19/2023,11/06/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,110
07/19/2023,10/23/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,96
07/18/2023,10/20/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,94
07/18/2023,07/16/2024,2025,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,364
07/18/2023,12/18/2023,2024,Right to Sue,No,No,ICRC,No,Yes,Yes,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,153
07/18/2023,12/08/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,143
07/18/2023,02/26/2024,2024,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,223
07/18/2023,11/01/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,106
07/18/2023,10/20/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,94
07/17/2023,11/14/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,120
07/17/2023,11/06/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,112
07/17/2023,10/23/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,98
07/17/2023,08/04/2023,2024,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Other,Yes,Yes,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,18
07/17/2023,11/15/2023,2024,Administrative Closure,No,No,ICRC,No,No,No,Yes,No,Yes,White,Yes,Yes,Yes,Male,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,121
07/17/2023,09/10/2024,2025,Satisfactory Adjustment,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,421
07/17/2023,10/19/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,94
07/17/2023,11/13/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,119
07/17/2023,10/23/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,98
07/17/2023,02/20/2025,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,584
07/17/2023,08/20/2025,2026,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,No,765
07/17/2023,10/18/2023,2024,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,93
07/14/2023,10/12/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,No,90
07/14/2023,10/12/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,90
07/14/2023,10/12/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,90
07/14/2023,01/29/2024,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,199
07/14/2023,10/10/2023,2024,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,Yes,No,Yes,88
07/14/2023,12/10/2024,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,515
07/14/2023,08/17/2023,2024,No Jurisdiction,No,Yes,ICRC,No,Yes,Yes,Yes,No,Yes,Asian or Pacific Islander,No,No,Yes,Male,No,Yes,East Indian,No,No,No,,No,No,No,No,No,34
07/13/2023,10/23/2023,2024,Withdrawal,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,102
07/13/2023,10/17/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,96
07/13/2023,10/13/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Asian or Pacific Islander,No,Yes,Yes,Female,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,92
07/13/2023,08/16/2023,2024,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,Yes,Other,No,No,No,No,No,34
07/12/2023,05/13/2024,2024,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,306
07/12/2023,01/10/2025,2025,Failure to Cooperate/AC,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,548
07/12/2023,10/10/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,90
07/12/2023,01/16/2024,2024,Withdrawal,No,No,ICRC,No,Yes,No,No,No,Yes,Other,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,188
07/12/2023,12/10/2024,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Asian or Pacific Islander,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,517
07/12/2023,12/05/2024,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,512
07/12/2023,09/29/2023,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,Yes,79
07/11/2023,10/31/2023,2024,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,112
07/11/2023,03/25/2024,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,Yes,Male,No,No,,No,No,No,,No,Yes,No,No,Yes,258
07/11/2023,10/10/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,91
07/11/2023,09/26/2023,2024,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,No,77
07/11/2023,10/09/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,Yes,Male,No,No,,No,No,No,,No,No,No,No,No,90
07/11/2023,04/10/2024,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,274
07/10/2023,11/15/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,128
07/10/2023,10/16/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,98
07/10/2023,10/23/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,Yes,Yes,Female,No,No,,No,No,Yes,Other,No,Yes,No,No,No,105
07/10/2023,06/20/2025,2025,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,711
07/10/2023,08/17/2023,2024,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,Yes,38
07/10/2023,07/05/2024,2025,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,Yes,Yes,Male,No,No,,No,No,No,,No,Yes,No,No,No,361
07/10/2023,11/26/2024,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,505
07/10/2023,10/09/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,Yes,No,No,,No,Yes,Mexican,No,No,No,,No,Yes,No,No,No,91
07/10/2023,10/06/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,88
07/10/2023,10/23/2023,2024,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,Yes,No,105
07/10/2023,10/16/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,Yes,98
07/10/2023,11/02/2023,2024,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,115
07/10/2023,10/31/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,113
07/10/2023,03/25/2024,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,259
07/10/2023,10/02/2025,2026,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,Yes,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,815
07/10/2023,12/13/2023,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,156
07/10/2023,10/16/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,98
07/10/2023,10/11/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,93
07/10/2023,11/08/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Other National Origin,No,No,Yes,Other,No,No,No,No,Yes,121
07/10/2023,08/17/2023,2024,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,38
07/07/2023,10/17/2023,2024,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,Yes,102
07/07/2023,11/06/2023,2024,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Other,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,Yes,Yes,122
07/07/2023,11/13/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,129
07/06/2023,01/29/2025,2025,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,573
07/06/2023,10/06/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Asian or Pacific Islander,No,Yes,No,,No,No,,No,No,Yes,Other,No,No,No,No,No,92
07/06/2023,01/04/2024,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,182
07/06/2023,10/19/2023,2024,Administrative Closure,No,No,ICRC,No,No,Yes,Yes,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,105
07/05/2023,12/10/2024,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,524
07/05/2023,12/16/2024,2025,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,530
07/05/2023,09/29/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,86
07/05/2023,10/12/2023,2024,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,99
07/05/2023,08/21/2024,2025,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,413
07/04/2023,11/15/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,Yes,Other,No,No,No,No,No,134
07/03/2023,02/27/2024,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,239
07/03/2023,10/11/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,100
07/03/2023,08/17/2023,2024,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,Yes,No,Yes,Female,No,No,,No,No,Yes,Other,No,Yes,No,No,Yes,45
07/03/2023,08/17/2023,2024,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,Yes,45
07/03/2023,11/07/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,Yes,No,Yes,127
07/03/2023,01/04/2024,2024,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,185
07/03/2023,10/19/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,108
07/03/2023,12/28/2023,2024,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,178
06/30/2023,09/30/2024,2025,Failure to Cooperate/AC,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,458
06/30/2023,09/21/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Asian or Pacific Islander,No,Yes,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,83
06/30/2023,07/26/2023,2024,Withdrawal,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,Yes,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,26
06/29/2023,09/29/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Female,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,92
06/29/2023,04/23/2024,2024,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,No,299
06/29/2023,09/26/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Male,No,No,,No,No,No,,No,No,Yes,No,Yes,89
06/29/2023,09/21/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,84
06/28/2023,09/29/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,93
06/28/2023,09/21/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,85
06/28/2023,11/03/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,128
06/28/2023,09/25/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,89
06/28/2023,10/06/2023,2024,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,100
06/27/2023,07/14/2023,2024,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,17
06/27/2023,12/05/2024,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,527
06/27/2023,10/03/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,98
06/27/2023,09/25/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,90
06/27/2023,07/19/2023,2024,Not Timely,Yes,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,22
06/27/2023,04/16/2024,2024,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,Yes,Other,No,No,No,No,No,294
06/26/2023,02/22/2024,2024,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,241
06/26/2023,01/10/2024,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,Yes,Asian or Pacific Islander,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,198
06/26/2023,09/25/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,91
06/26/2023,05/16/2024,2024,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,Yes,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,Yes,325
06/26/2023,04/11/2024,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,No,No,,Yes,No,,No,No,No,,No,Yes,No,No,Yes,290
06/26/2023,09/18/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,84
06/26/2023,12/18/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,175
06/26/2023,11/12/2024,2025,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,Yes,Yes,Female,No,No,,No,No,No,,No,Yes,Yes,No,Yes,505
06/26/2023,10/03/2023,2024,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,99
06/26/2023,11/13/2023,2024,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,140
06/26/2023,05/14/2024,2024,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,323
06/26/2023,08/29/2023,2024,Administrative Closure,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,64
06/26/2023,03/31/2025,2025,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,644
06/25/2023,12/23/2024,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,547
06/23/2023,09/25/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,94
06/23/2023,10/31/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,130
06/23/2023,11/08/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,Yes,No,,No,No,,No,No,No,,No,Yes,No,No,No,138
06/22/2023,01/30/2025,2025,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Other,No,No,No,,No,Yes,Hispanic,No,No,No,,No,Yes,No,No,No,588
06/22/2023,09/18/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,Yes,No,,No,No,No,,No,No,No,No,No,88
06/22/2023,01/18/2024,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,No,210
06/21/2023,09/14/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,Yes,No,85
06/21/2023,12/29/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,Yes,No,,No,No,No,,No,No,No,No,Yes,191
06/21/2023,04/15/2024,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,299
06/21/2023,12/11/2023,2024,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,173
06/20/2023,09/29/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,101
06/20/2023,09/18/2023,2024,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,90
06/20/2023,05/22/2025,2025,Administrative Closure,No,No,ICRC,No,Yes,Yes,No,No,Yes,Black,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,No,702
06/20/2023,08/25/2023,2024,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,66
06/20/2023,10/11/2023,2024,No Jurisdiction,No,Yes,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,113
06/20/2023,10/19/2023,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,121
06/19/2023,07/26/2023,2024,Other,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Male,No,Yes,Other National Origin,No,No,No,,No,No,No,No,No,37
06/19/2023,07/12/2023,2024,Not Timely,Yes,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,23
06/19/2023,11/14/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,148
06/19/2023,01/05/2024,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,200
06/19/2023,05/22/2024,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,338
06/16/2023,09/06/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,No,82
06/16/2023,09/06/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,82
06/16/2023,03/08/2024,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,Yes,266
06/16/2023,09/12/2023,2024,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,88
06/16/2023,09/01/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,77
06/14/2023,09/29/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,107
06/14/2023,01/11/2024,2024,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,211
06/14/2023,02/05/2025,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,No,602
06/14/2023,09/10/2024,2025,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Male,No,No,,No,No,No,,No,Yes,No,No,No,454
06/14/2023,09/06/2023,2024,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,84
06/13/2023,09/06/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,Yes,Female,Yes,No,,No,No,No,,No,Yes,No,No,No,85
06/13/2023,09/12/2023,2024,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,Yes,No,,No,No,No,,No,No,No,No,No,91
06/13/2023,08/15/2024,2025,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,429
